text,intent
privacy thiyanna plase,do_not_disturb
privacythiyanna please,do_not_disturb
privacy thiyanna pls,do_not_disturb
clean,room_cleaning
send a blanket,blanket_request
senda blanket,blanket_request
send a blankt,blanket_request
iron,misc_request
no cleaning,do_not_disturb
nocleaning,do_not_disturb
good restaurants thiyeda,concierge_general
good resaurants thiyeda,concierge_general
bottled water,food_order
bottledwater,food_order
one more night,checkout_billing
onemore night,checkout_billing
i need shampo,toiletries_request
need shampo,toiletries_request
i want shampo,toiletries_request
iced tea please,food_order
iced tea pleas,food_order
icedtea please,food_order
i need directions,concierge_general
need directions,concierge_general
i need drections,concierge_general
set alarm for quarter to 8 please,wake_up_call
set alarm quarter 8 please,wake_up_call
set alarm for quarter to 8 pleae,wake_up_call
express laundry,laundry_service
expresslaundry,laundry_service
i need more pillows,pillow_request
ineed more pillows,pillow_request
i need more pillos,pillow_request
need more pillows,pillow_request
make it cooler please,temperature_control
make it cooler plase,temperature_control
make it cooler pls,temperature_control
ice and glasses,misc_request
cold please,temperature_control
cold pls,temperature_control
coldplease,temperature_control
directions,concierge_general
no spicy food,food_order
nospicy food,food_order
no spcy food,food_order
room dirty,room_cleaning
could you send maintenance staff,maintenance
could you send mainenance saff,maintenance
could you send maintance staff,maintenance
cud you send maintenance staff,maintenance
water leaking everywhere,maintenance
water leaking evrywhere,maintenance
waer leaking everywhere,maintenance
hand wash needed please,laundry_service
hand wash needed pls,laundry_service
hand wash needed pleas,laundry_service
no service today,do_not_disturb
noservice today,do_not_disturb
no servis today,do_not_disturb
wifi very slow,maintenance
cappuccino,food_order
can i get lunch,food_order
cani get lunch,food_order
just one shirt press,laundry_service
just one shit press,laundry_service
just one shirt prss,laundry_service
justone shirt press,laundry_service
i would like to order from room service,food_order
i wold like to ordr from room service,food_order
i would like to order from room servic,food_order
i would like order from room service,food_order
privacy want please,do_not_disturb
privacywant please,do_not_disturb
privacy want pleas,do_not_disturb
privacy want pleez,do_not_disturb
dinner at 7pm,food_order
dinnr at 7pm,food_order
something is broken,maintenance
i need the maid please,room_cleaning
ineed the maid please,room_cleaning
need the maid please,room_cleaning
tea,food_order
i need another blanket please,blanket_request
i need another blanket pleez,blanket_request
need another blanket please,blanket_request
i need one towel,towel_request
i want one towel,towel_request
need one towel,towel_request
ineed one towel,towel_request
plumbing problem,maintenance
plumbingproblem,maintenance
several blankets,blanket_request
severalblankets,blanket_request
local market where please,concierge_general
local maret where please,concierge_general
local market where pleas,concierge_general
loal maret where please,concierge_general
could you provide tourist information,concierge_general
could u provide tourist information,concierge_general
cold you provide tourist information,concierge_general
may i have more towels,towel_request
may i have more towls,towel_request
mayi have more towels,towel_request
express laundry please,laundry_service
express laundry pleas,laundry_service
expresslaundry please,laundry_service
express laundry pleez,laundry_service
bring shampoo please,toiletries_request
bringshampoo please,toiletries_request
bring shampoo pleez,toiletries_request
brng shampoo please,toiletries_request
things to do,concierge_general
thingsto do,concierge_general
sigiriya day trip,concierge_general
soap ekak ona please,toiletries_request
soap ekak ona pleas,toiletries_request
soap ekak ona pls,toiletries_request
leaking,maintenance
grilled fish,food_order
grilledfish,food_order
iwant soap,toiletries_request
i need too towers,towel_request
need too towers,towel_request
ineed too towers,towel_request
checkout karanna ona,checkout_billing
chckout karanna ona,checkout_billing
espresso,food_order
ride needed,concierge_taxi
rideneeded,concierge_taxi
make room cooler,temperature_control
makeroom cooler,temperature_control
i would like to request housekeeping service,room_cleaning
iwould like to request housekeeping service,room_cleaning
i wud like to request housekeeping service,room_cleaning
i wold like to requet housekeeping service,room_cleaning
tidy room,room_cleaning
tidyroom,room_cleaning
extra pillows thiyanna please,pillow_request
extra pillows thiyanna pleas,pillow_request
extrapillows thiyanna please,pillow_request
extra pillows thiyanna pls,pillow_request
don't enter my room,do_not_disturb
don'tenter my room,do_not_disturb
don't ener my room,do_not_disturb
don't eter my room,do_not_disturb
fresh towels want no,towel_request
freshtowels want no,towel_request
i need two towels,towel_request
i want two towels,towel_request
ineed two towels,towel_request
need two towels,towel_request
hairdryer please,misc_request
hairdryerplease,misc_request
hairdryer pleez,misc_request
too paste please,toiletries_request
toopaste please,toiletries_request
too paste pleez,toiletries_request
turn off ceiling light,lighting_control
turnoff ceiling light,lighting_control
stay one more night,checkout_billing
stayone more night,checkout_billing
bathroom stuff,toiletries_request
menu,food_order
extra pillows please,pillow_request
extra pillows pleez,pillow_request
extra pilos please,pillow_request
neighbors loud music please,noise_complaint
neighborsloud music please,noise_complaint
neighbos loud music please,noise_complaint
neighbors loud music pleas,noise_complaint
bring me some towers,towel_request
brng me some towers,towel_request
bringme some towers,towel_request
get me some towers,towel_request
need towels,towel_request
needtowels,towel_request
shaving cream,toiletries_request
shavingcream,toiletries_request
urgent repair needed,maintenance
may i have restaurant recommendations please,concierge_general
may i have resturant recommendatins please,concierge_general
mayi have restaurant recommendations please,concierge_general
may i have restaurant recommendations pls,concierge_general
all bathroom amenities,toiletries_request
allbathroom amenities,toiletries_request
all bathroom amenitis,toiletries_request
iwant shower jell,toiletries_request
i want showr jell,toiletries_request
could i get some towels,towel_request
could i get some towls,towel_request
i need more towels please,towel_request
i need more towels pleas,towel_request
ineed more towels please,towel_request
i need more towels pleez,towel_request
adjust the temperature,temperature_control
adjustthe temperature,temperature_control
adjust the temperatue,temperature_control
i need a doctor please,emergency
i need doctor please,emergency
ineed a doctor please,emergency
i need a doctor pleez,emergency
i'd like housekeeping service,room_cleaning
i'd like housekeeping servie,room_cleaning
i'd like housekeeping servis,room_cleaning
hairdryer,misc_request
late night snack,food_order
late night snak,food_order
latenight snack,food_order
i need sum food,food_order
ineed sum food,food_order
need sum food,food_order
maid,room_cleaning
dry clean,laundry_service
dryclean,laundry_service
three wheeler,concierge_taxi
i want extra pillows,pillow_request
i want etra pillows,pillow_request
i want extra pilos,pillow_request
i need conditioner,toiletries_request
i need condiioner,toiletries_request
ineed conditioner,toiletries_request
what time is breakfast please,concierge_general
what time is breakfat please,concierge_general
whattime is breakfast please,concierge_general
what time is breakfast pls,concierge_general
i'm starving please,food_order
i'm starving pls,food_order
i'm sarving please,food_order
hand sanitizer please,toiletries_request
hand sanitizer pleez,toiletries_request
hand sanitizer pleas,toiletries_request
one more night please,checkout_billing
onemore night please,checkout_billing
one more niht please,checkout_billing
taxi to train station,concierge_taxi
taxito train station,concierge_taxi
taxi to tain station,concierge_taxi
lights thiyanna please,lighting_control
lights thiyanna pleas,lighting_control
lights thiyanna pls,lighting_control
my room is messy,room_cleaning
tea please,food_order
tea pleez,food_order
tea pls,food_order
lunch for two,food_order
clean my room and change sheets,room_cleaning
cleanmy room and change sheets,room_cleaning
i want body loton,toiletries_request
iwant body lotion,toiletries_request
hungry,food_order
leaking please,maintenance
leakingplease,maintenance
leaking pleas,maintenance
leaking pls,maintenance
press my clothes please,laundry_service
pres my cloths please,laundry_service
press my clothes pls,laundry_service
tv remote not responding,maintenance
tv remote not rsponding,maintenance
tv remte not responding,maintenance
i need directions please,concierge_general
i need directions pls,concierge_general
i need directions pleas,concierge_general
need directions please,concierge_general
could u arrange transportation,concierge_taxi
could u arange transportation,concierge_taxi
could u arrange transportaton,concierge_taxi
could arrange transportation,concierge_taxi
could arrange transport,concierge_taxi
could arange transportation,concierge_taxi
cud you arrange transport,concierge_taxi
cud you arange transporttion,concierge_taxi
canu quiet them down,noise_complaint
can quiet them down,noise_complaint
could you quiet them down,noise_complaint
could u quiet them down,noise_complaint
couldyou quiet them down,noise_complaint
skipservic,do_not_disturb
hangers few,misc_request
i would like to adjust the,lighting_control
i would like adjust,lighting_control
i would lik to adjust the,lighting_control
i wud like to adjust the,lighting_control
i like to adjust the lighting,lighting_control
i like adjust lighting,lighting_control
i wud like adjust lighting,lighting_control
iwud like to adjust the lighting,lighting_control
i wud like to adjust the lihting,lighting_control
quiet karanna,noise_complaint
quiet karanna pleas,noise_complaint
quietkaranna pleas,noise_complaint
bring me,pillow_request
get me,pillow_request
bringme,pillow_request
bringpillows,pillow_request
get me pillows,pillow_request
get me pilos,pillow_request
getme pillows,pillow_request
turn off,lighting_control
turnoff,lighting_control
switch off lights,lighting_control
swtch off lights,lighting_control
can i get,misc_request
can get ice,misc_request
canget ice,misc_request
laundry servic want,laundry_service
laundryservic want,laundry_service
door lock,maintenance
wake me at half past,wake_up_call
wakeme at half past,wake_up_call
send up some towls,towel_request
sendup some towls,towel_request
send up some,towel_request
sendup some,towel_request
may i request room cleaning,room_cleaning
mayi request room cleaning,room_cleaning
may request room cleaning service,room_cleaning
may request room cleaning servic,room_cleaning
may request room cleaning servis,room_cleaning
very no need ac please,temperature_control
very no need ac pleas,temperature_control
very no need ac pleez,temperature_control
veryno need ac please,temperature_control
very hot no need ac pls,temperature_control
veryhot no need ac pls,temperature_control
veryhot no need ac pleas,temperature_control
turn on the,lighting_control
turn the,lighting_control
switch on the lamb,lighting_control
swtch on the lamb,lighting_control
sick feeling,emergency
housekeeping pleas,room_cleaning
switch off the lamb,lighting_control
switchoff the lamb,lighting_control
turn off the,lighting_control
turnoff the,lighting_control
quiet pls,noise_complaint
chest pain,emergency
chestpain,emergency
can get body wash,toiletries_request
can i get body,toiletries_request
pool location pls,concierge_general
i a wake up call,wake_up_call
ia wake up call,wake_up_call
i want a wake up,wake_up_call
i want wake up,wake_up_call
iwant a wake up,wake_up_call
don't my room,do_not_disturb
don'tmy room,do_not_disturb
don't clean my,do_not_disturb
don'tclean my,do_not_disturb
couple of,pillow_request
coupleof,pillow_request
may i file a noise,noise_complaint
mayi file a noise,noise_complaint
may i file noise,noise_complaint
may file a noise complaint,noise_complaint
may file a nise complaint,noise_complaint
may file noise complaint,noise_complaint
may file a noise cmplaint,noise_complaint
wake call want 8 am,wake_up_call
wakecall want 8 am,wake_up_call
wake up call want 8,wake_up_call
turn the lamp,lighting_control
the tap is leaking pleas,maintenance
the tap is leaking plas,maintenance
thetap is leaking pleas,maintenance
the is leaking please,maintenance
theis leaking please,maintenance
the is leaking pleas,maintenance
the tap is leaking pls,maintenance
the tap is leakng pls,maintenance
thetap is leaking pls,maintenance
i want my room,room_cleaning
iwant my room,room_cleaning
i my room cleaned,room_cleaning
i my room claned,room_cleaning
i my room cleaed,room_cleaning
book to air port please,concierge_taxi
bookto air port please,concierge_taxi
book to air port pleez,concierge_taxi
book to air port pls,concierge_taxi
book taxi to air port pls,concierge_taxi
book taxi air port pls,concierge_taxi
i would like to request additional,pillow_request
i would like request additional,pillow_request
iwould like to request additional,pillow_request
i would lik to request additional pillows,pillow_request
i wuld lik to requst additional pillows,pillow_request
i would lik to request additional pillws,pillow_request
i would like to reuest additional pilos,pillow_request
i wud like to request additional pilos,pillow_request
i like to request additional pillows,pillow_request
i like request additional pillows,pillow_request
ilike to request additional pillows,pillow_request
i like to request additional pilos,pillow_request
room srvic menu,food_order
plumbing problem pls,maintenance
plmbing prblem pls,maintenance
extendtwo days,checkout_billing
i want firm pillows,pillow_request
iwant firm pillows,pillow_request
i firm pillows,pillow_request
ifirm pillows,pillow_request
need firm pillows,pillow_request
needfirm pillows,pillow_request
can i get ice pleas,misc_request
can get ice please,misc_request
can get ice pls,misc_request
can get ice pleas,misc_request
can get some tolls,towel_request
canget some tolls,towel_request
checkout pleas,checkout_billing
check out,checkout_billing
no houskeeping this morning pleas,do_not_disturb
nohousekeeping this morning pleas,do_not_disturb
no this morning please,do_not_disturb
no this morning pls,do_not_disturb
nothis morning please,do_not_disturb
no housekeeping this morning pls,do_not_disturb
can get an extra blanket,blanket_request
can get an extra blankit,blanket_request
canget an extra blanket,blanket_request
can get extra blanket,blanket_request
can i get an extra,blanket_request
cani get an extra,blanket_request
can i get an etra,blanket_request
may request late checkout,checkout_billing
may reqest late checkout,checkout_billing
clean tomorrow morning,room_cleaning
clean tomorrow mrning,room_cleaning
wake up at 7,wake_up_call
wakeup at 7,wake_up_call
wake up 7,wake_up_call
could prepare my final bill,checkout_billing
couldprepare my final bill,checkout_billing
could prepae my fnal bill,checkout_billing
culd prepare my finl bill,checkout_billing
cud you preare my final bill,checkout_billing
could you prepare my final,checkout_billing
could you prepare my fnal,checkout_billing
cud you prepare my final,checkout_billing
could u prepare my final,checkout_billing
extratowls,towel_request
i need,toiletries_request
ineed,toiletries_request
need,toiletries_request
i want,toiletries_request
i lost my,emergency
send up,pillow_request
i the receipt,checkout_billing
i the rceipt,checkout_billing
need the receipt,checkout_billing
need the recept,checkout_billing
need the reeipt,checkout_billing
needthe receipt,checkout_billing
i need the,checkout_billing
i want the,checkout_billing
need the,checkout_billing
i need laundry,laundry_service
need laundry,laundry_service
i need lundry,laundry_service
i need laundry seric,laundry_service
need laundry servic,laundry_service
clean room and make,room_cleaning
could you pleas turn on the lights,lighting_control
could u pleas turn on the lights,lighting_control
could you pleas turn the lights,lighting_control
could you pls turn on the lights,lighting_control
coud you pls turn on the ligts,lighting_control
could you pls turn lights,lighting_control
could you pls turnon the lights,lighting_control
could you please turn the lights,lighting_control
could u please turn the lights,lighting_control
could you pls turn the lights,lighting_control
cud you please turn on the lights,lighting_control
cud you plase turn on the lights,lighting_control
cud you please turnon the lights,lighting_control
cud you pleez turn on the lights,lighting_control
call a cab,concierge_taxi
calla cab,concierge_taxi
i want house keeping,room_cleaning
iwant house keeping,room_cleaning
i need house,room_cleaning
need house,room_cleaning
ineed house,room_cleaning
i want house,room_cleaning
i house keeping,room_cleaning
ihouse keeping,room_cleaning
i need,emergency
ineed,emergency
need,emergency
i want,emergency
get a car,concierge_taxi
get me a,concierge_taxi
privacy whole day,do_not_disturb
privacywhole day,do_not_disturb
privacy whle day,do_not_disturb
where is galle,concierge_general
whereis galle,concierge_general
the is broken,maintenance
theis broken,maintenance
three soft,pillow_request
threesoft,pillow_request
warm up the,temperature_control
warmup the,temperature_control
shopping malls,concierge_general
air making noise,maintenance
air makng noise,maintenance
air conditioner making,maintenance
airconditioner making,maintenance
could you clean the room,room_cleaning
could you clean room,room_cleaning
could u clean the room,room_cleaning
can u clean the room,room_cleaning
can u cean the room,room_cleaning
canu clean the room,room_cleaning
can clean the room,room_cleaning
canclean the room,room_cleaning
can cean the room,room_cleaning
get me a blanket,blanket_request
get me blanket,blanket_request
getme a blanket,blanket_request
bring me a,blanket_request
brig me a,blanket_request
bringme a,blanket_request
toilet and tissues,toiletries_request
toiletand tissues,toiletries_request
next loud ah,noise_complaint
nextloud ah,noise_complaint
can i order,food_order
can order breakfast,food_order
i'm checking,checkout_billing
cleanroom fast fast,room_cleaning
clean the room fast,room_cleaning
cleanthe room fast,room_cleaning
clan the room fast,room_cleaning
clean room fast,room_cleaning
tomorrow morning 6 am,wake_up_call
tomorrowmorning 6 am,wake_up_call
tomorow morning 6 am,wake_up_call
cud you brng extra bedding,blanket_request
cudyou bring extra bedding,blanket_request
could bring extra bedding,blanket_request
couldbring extra bedding,blanket_request
could you bring extra,blanket_request
cud you bring extra,blanket_request
couldyou bring extra,blanket_request
call at 6:15,wake_up_call
laundry pickup,laundry_service
laundrypickup,laundry_service
two more pilos,pillow_request
two more pils,pillow_request
twomore pilos,pillow_request
two more,pillow_request
twomore,pillow_request
cleaning want,room_cleaning
cleaningwant,room_cleaning
i want laundry,laundry_service
i want laundy,laundry_service
iwant laundry servic,laundry_service
i want laundry servc,laundry_service
i laundry service,laundry_service
i laundry srvice,laundry_service
i laundry servis,laundry_service
do not,do_not_disturb
donot,do_not_disturb
iwant transport,concierge_taxi
i want transort,concierge_taxi
needtransport,concierge_taxi
i need,concierge_taxi
ineed,concierge_taxi
need,concierge_taxi
i want,concierge_taxi
when the pool close,concierge_general
whenthe pool close,concierge_general
when pool close,concierge_general
no this morning,do_not_disturb
nothis morning,do_not_disturb
getme a burger and fries,food_order
get me a burer and fries,food_order
bring me a burger and,food_order
bring me burger and,food_order
get me a burger and,food_order
bringme a burger and,food_order
bring a burger and fries,food_order
brig a burger and fries,food_order
bring burger and fries,food_order
i toilet paper,toiletries_request
itoilet paper,toiletries_request
iwant toilet paper,toiletries_request
i want toiet pper,toiletries_request
i need toilet,toiletries_request
ineed toilet,toiletries_request
need toilet,toiletries_request
checkout ona please,checkout_billing
checkout ona pls,checkout_billing
checkout ona pleas,checkout_billing
checkout karanna ona pleas,checkout_billing
checkout kaanna ona pleas,checkout_billing
checkoutkaranna ona pleas,checkout_billing
checkoutkaranna ona pls,checkout_billing
checkot karanna ona pls,checkout_billing
light not,maintenance
lightnot,maintenance
tv is,maintenance
iron and ironing,misc_request
ironand ironing,misc_request
make it,temperature_control
its too,noise_complaint
can get shampoo,toiletries_request
can get sampoo,toiletries_request
canget shampoo,toiletries_request
can send,food_order
cansend,food_order
three or four towls,towel_request
threeor four towls,towel_request
three or four,towel_request
some extra,towel_request
someextra,towel_request
soap pleas,toiletries_request
dim the,lighting_control
dimthe,lighting_control
i would lik directions to locl atractions,concierge_general
iwould lik directions to local attractions,concierge_general
i would like directions to local,concierge_general
iwould like directions to local,concierge_general
i wuld like directions to local,concierge_general
i would lik directions to local,concierge_general
i like directions to local attractions,concierge_general
i like directions to local attracions,concierge_general
ilike directions to local attractions,concierge_general
dinner ona please,food_order
dinner ona plese,food_order
dinner ona pls,food_order
dinnerekak ona pls,food_order
dinner ekak ona pleas,food_order
dinnerekak ona pleas,food_order
i want to,towel_request
i want towls,towel_request
i want to twls,towel_request
people being loud,noise_complaint
people bing loud,noise_complaint
peoplebeing loud,noise_complaint
soft want ah,pillow_request
soft pillows want,pillow_request
softpillows want,pillow_request
soft pilos want,pillow_request
soft pilos want ah,pillow_request
soft pils want ah,pillow_request
wash and iron plas,laundry_service
washand iron pleas,laundry_service
wash iron please,laundry_service
washiron please,laundry_service
wash iron plese,laundry_service
washand iron pls,laundry_service
i need,do_not_disturb
ineed,do_not_disturb
need,do_not_disturb
i want,do_not_disturb
i can't sleep,noise_complaint
i can't slep,noise_complaint
ican't sleep,noise_complaint
turn off ceilig lght pleas,lighting_control
turn off ceiling lght pleas,lighting_control
turnoff ceiling light pleas,lighting_control
turnoff ceiling light pls,lighting_control
turn ceiling light pls,lighting_control
turn ceiling light please,lighting_control
turn ceiling light pease,lighting_control
turnceiling light please,lighting_control
turn ceiling light pleez,lighting_control
bring toilet,toiletries_request
rome service,food_order
rome servic,food_order
rome servis,food_order
romeservice,food_order
rome servic pleez,food_order
rome seric pease,food_order
rome service pleas,food_order
rome service ples,food_order
rome servis pleas,food_order
taxi to,concierge_taxi
full laundry,laundry_service
tempratureadjust karanna,temperature_control
could i order a,food_order
couldi order a,food_order
cold i order a,food_order
wake at seven,wake_up_call
wakeat seven,wake_up_call
wake me at,wake_up_call
its noisy please,noise_complaint
its noisy pls,noise_complaint
its noisy pleas,noise_complaint
itstoo noisy pleas,noise_complaint
few tols neded,towel_request
fewtowls needed,towel_request
tv not working send someone pls,maintenance
tv not woking send someone pls,maintenance
tv working send someone please,maintenance
tvworking send someone please,maintenance
tv workng send someoe please,maintenance
hand wash,laundry_service
what are the,concierge_general
what the attractions,concierge_general
what the attrctions,concierge_general
what the attractins,concierge_general
morning call pls,wake_up_call
mornng call pls,wake_up_call
heavy blankit pleas,blanket_request
heavy banket pleas,blanket_request
heavy blanket pls,blanket_request
heavy blankt pls,blanket_request
heavy banket pls,blanket_request
heavy blankit pls,blanket_request
i want more towls,towel_request
need more towls,towel_request
i more towels,towel_request
imore towels,towel_request
shower ekka,maintenance
showerekka,maintenance
full room cleaning pls,room_cleaning
fullroom cleaning pls,room_cleaning
full cleaning please,room_cleaning
full cleaning pleas,room_cleaning
full cleaning pleez,room_cleaning
full room cleaning pleas,room_cleaning
full room ceaning pleas,room_cleaning
get me diner,food_order
bring me,food_order
get me,food_order
bringme,food_order
wake me at 7,wake_up_call
wakeme at 7,wake_up_call
air conditioned,concierge_taxi
heating high lower it,temperature_control
heating high lwer it,temperature_control
heating too high lower,temperature_control
heatingtoo high lower,temperature_control
hating too high lower,temperature_control
pickup laundry pls,laundry_service
pickuplaundry pls,laundry_service
pickuplaundry pleas,laundry_service
picup laundry pleas,laundry_service
pickup landry peas,laundry_service
razors pls,toiletries_request
ironing board pls,misc_request
ironing bard pls,misc_request
ironing board,misc_request
ironingboard,misc_request
i want another blanket,blanket_request
iwant another blanket,blanket_request
i want another blaket,blanket_request
i want another blankit,blanket_request
i need another,blanket_request
need another,blanket_request
i want another,blanket_request
i another blanket,blanket_request
ianother blanket,blanket_request
i another blankit,blanket_request
i need an,misc_request
ineed an,misc_request
i want an,misc_request
i an iron,misc_request
i want an iron,misc_request
iwant an iron,misc_request
needan iron,misc_request
cani get more pilos,pillow_request
can get more pillows,pillow_request
canget more pillows,pillow_request
could u send up the menu,food_order
culd u send up the menu,food_order
could u send up menu,food_order
coud u send up the menu,food_order
could you send up the,food_order
could you send up,food_order
cud you send up the,food_order
couldyou send up the,food_order
cudyou send up the menu,food_order
face wash pleas,toiletries_request
face wash pls,toiletries_request
facewash pls,toiletries_request
it's too,temperature_control
it'stoo,temperature_control
i want,food_order
need soap and shmpoo,toiletries_request
needsoap and shampoo,toiletries_request
i soap and shampoo,toiletries_request
i wud like to request an additional blanket,blanket_request
iwud like to request an additional blanket,blanket_request
i wud like to request an additional blankit,blanket_request
i wud like to request an additioal blanket,blanket_request
i like to request an additional blanket,blanket_request
ilike to request an additional blanket,blanket_request
i like to request an additionl blanket,blanket_request
i would like to request an additional,blanket_request
i would like request additional,blanket_request
i would lik to request an additional,blanket_request
7:45 wake up,wake_up_call
7:45wake up,wake_up_call
7:45 up call,wake_up_call
7:45up call,wake_up_call
what is breakfast,concierge_general
whatis breakfast,concierge_general
what time is,concierge_general
whattime is,concierge_general
iwant another pilo,pillow_request
i want another,pillow_request
cleanthe rome pls,room_cleaning
clen the rome pls,room_cleaning
clean the rome,room_cleaning
cleanthe rome,room_cleaning
cean the rome,room_cleaning
cleanthe rome pleas,room_cleaning
clean the rome ples,room_cleaning
towel ekak,towel_request
towelekak,towel_request
towl ekak,towel_request
towlekak ona,towel_request
could you pls call my room at 7 am,wake_up_call
cud you pls call my room at 7 am,wake_up_call
couldyou pls call my room at 7 am,wake_up_call
cud you please call my room at 7 am,wake_up_call
cudyou please call my room at 7 am,wake_up_call
cud you pleas call my room at 7 am,wake_up_call
could you pleas call my room 7 am,wake_up_call
couldyou pleas call my room at 7 am,wake_up_call
pleas send help immediately,emergency
ples send help imediately,emergency
pleas send help immeditely,emergency
please send help,emergency
pleasesend help,emergency
pleas send help,emergency
sameday servic,laundry_service
wash and,laundry_service
washand,laundry_service
pls make room clean,room_cleaning
plsmake room clean,room_cleaning
please make room,room_cleaning
pleez make room,room_cleaning
pls make room,room_cleaning
pleas make room,room_cleaning
please room clean,room_cleaning
pleez room clean,room_cleaning
please room clen,room_cleaning
could i get,misc_request
i'd like to,food_order
i'dlike to,food_order
two towels send,towel_request
two towls send,towel_request
two twels send,towel_request
twotowels send,towel_request
two three towels,towel_request
two tree towels,towel_request
two three towls,towel_request
morning 7 call,wake_up_call
morning7 call,wake_up_call
cold feeling need,temperature_control
cold feeing need,temperature_control
i a doctor,emergency
i need a,emergency
need a,emergency
ineed a,emergency
i want a doctor,emergency
iwant a doctor,emergency
i want doctor,emergency
no cleaning pleas,do_not_disturb
nocleaning pleas,do_not_disturb
nocleaning pls,do_not_disturb
no today please,do_not_disturb
no today pleae,do_not_disturb
no today pleez,do_not_disturb
no today pls,do_not_disturb
no servic today pleez,do_not_disturb
no servic today pls,do_not_disturb
no service today pleas,do_not_disturb
no servie today pleas,do_not_disturb
noservice today pleas,do_not_disturb
no servis today pleas,do_not_disturb
lower temperature,temperature_control
lowertemperature,temperature_control
lower temp,temperature_control
lower temprature pls,temperature_control
lower temp pls,temperature_control
lowertemperature pleas,temperature_control
lower temperatue plas,temperature_control
lower temp pleas,temperature_control
morning at 6,wake_up_call
moning at 6,wake_up_call
morningat 6,wake_up_call
night light pleas,lighting_control
nightlight pleas,lighting_control
niht light pleas,lighting_control
night light,lighting_control
for towels pleas,towel_request
fortowels pleas,towel_request
for towls pleas,towel_request
for towls pleez,towel_request
for towels pls,towel_request
for towls pls,towel_request
fortowels pls,towel_request
large car,concierge_taxi
largecar,concierge_taxi
morehangers pls,misc_request
more hangers,misc_request
morehangers,misc_request
i would like to check,checkout_billing
iwould like to check,checkout_billing
i would like to ceck,checkout_billing
i wud like check out,checkout_billing
i wud like to chek out,checkout_billing
i would lik check out,checkout_billing
need tourist information,concierge_general
need tourist iformation,concierge_general
need tourist informtion,concierge_general
i tourist information,concierge_general
itourist information,concierge_general
i need tourist,concierge_general
i want tourist,concierge_general
need tourist,concierge_general
ineed tourist,concierge_general
good seafood,concierge_general
dress karanna ona,laundry_service
dress karana ona,laundry_service
i get my room cleaned,room_cleaning
iget my room cleaned,room_cleaning
i get my room ceaned,room_cleaning
press my,laundry_service
3 am noise,noise_complaint
3 am noie,noise_complaint
3 noise complaint,noise_complaint
3 noie complaint,noise_complaint
3noise complaint,noise_complaint
don't in no,do_not_disturb
do't in no,do_not_disturb
don'tin no,do_not_disturb
i need shampoo pleas,toiletries_request
ineed shampoo pleas,toiletries_request
need shampoo pleas,toiletries_request
iwant shampoo please,toiletries_request
i want shampoo pleas,toiletries_request
i want shampoo pls,toiletries_request
i need shampoo pls,toiletries_request
need shampoo pls,toiletries_request
ineed shampoo pls,toiletries_request
i shampoo please,toiletries_request
ishampoo please,toiletries_request
i shampoo pleas,toiletries_request
i sampoo pleae,toiletries_request
i two tells,towel_request
itwo tells,towel_request
i need two,towel_request
ineed two,towel_request
i want two,towel_request
need two tells,towel_request
need two tlls,towel_request
needtwo tells,towel_request
need two tels,towel_request
toothbrush and toothpaste,toiletries_request
toothbrushand toothpaste,toiletries_request
toothbrush and toothpase pls,toiletries_request
toohbrush and tothpaste pleas,toiletries_request
toothbrush toothpaste please,toiletries_request
toothbrushtoothpaste please,toiletries_request
toothbrush toothpaste pleas,toiletries_request
fullbrightness pls,lighting_control
full brghtness pls,lighting_control
full brightness,lighting_control
fullbrightness,lighting_control
needfood,food_order
i need,food_order
ineed,food_order
need,food_order
clean room later,room_cleaning
cleanroom later,room_cleaning
to more pilos,pillow_request
tomore pilos,pillow_request
to more,pillow_request
tomore,pillow_request
return by evening pls,laundry_service
rturn by evening pls,laundry_service
returnby evening pls,laundry_service
return by evening pleas,laundry_service
return by evenng peas,laundry_service
returnby evening pleas,laundry_service
more blankets pls,blanket_request
more blankits pls,blanket_request
tomorrow 8 am,wake_up_call
tomorrw 8 am,wake_up_call
tomorrow8 am,wake_up_call
towelspls,towel_request
towels pleas,towel_request
towls pleas,towel_request
could you please bring extra,towel_request
could you pleas bring extra,towel_request
cold you plese bring extra,towel_request
could you please bing exta,towel_request
could u please bring extra towls,towel_request
cud you please bring extra towls,towel_request
couldyou please bring extra towls,towel_request
could you pleas bring extra towels,towel_request
could u pleas bring extra towels,towel_request
cud you pleas bring extra towels,towel_request
can get toilet paper,toiletries_request
can get toilt paper,toiletries_request
need extra pilos,pillow_request
need extra pillows,pillow_request
needextra pillows,pillow_request
need exra pilows,pillow_request
bring an iron,misc_request
bringan iron,misc_request
getme an iron,misc_request
wake up at sex,wake_up_call
wakeup at sex,wake_up_call
turn ac and make it cold,temperature_control
turnac and make it cold,temperature_control
turn on ac and make it,temperature_control
turn ac and make it,temperature_control
i like to request laundry service,laundry_service
ilike to request laundry service,laundry_service
i like to request laundry servic,laundry_service
i would like to request laundry servic,laundry_service
i would like request laundry servic,laundry_service
i wud like to request laundry servic,laundry_service
i would lik to request laundry servic,laundry_service
i would like to request laundry,laundry_service
i would lik to request laundry,laundry_service
i would like request laundry,laundry_service
i wud like to request laundry,laundry_service
bathroom light,lighting_control
i my room clean,room_cleaning
imy room clean,room_cleaning
i my room cean,room_cleaning
must room today itself,room_cleaning
must room today itelf,room_cleaning
